Age,LDTAcc,RT,AttentionCheck,AgeOfMachine,TrialN,ProbeType,ProbePosition,SubjectFreq,SubjectLength,Browser,ProbeFrequency,ProbeCosine,ProbeWord,HasCheck,StimType,StimID,ReadingTime,Condition,OS,fullSentence,Participant
23,1,711.5,0,1,2,NONCE,AFTER-VP,4.104575844,10,Chrome,NA,NA,QUIBS,0,experimental,2,2033.7999999999997,NONCE-AFTER-VP,Win32,"Given the change in the law, every politician obviously should have upheld the change, reports The Sun.",29
23,1,633.4,1,1,6,REL,AFTER-VP,3.147773871,9,Chrome,5.105996143,0.229315858,BLOOD,1,experimental,36,1883.8999999999999,REL-AFTER-VP,Win32,"Given the change in the law, every paramedic definitely should have joined the protest, claims The Guardian.",29
23,1,716.7,0,1,8,NONCE,AFTER-VP,4.189108375,6,Chrome,NA,NA,GLIRM,0,experimental,32,1834.1000000000001,NONCE-AFTER-VP,Win32,"Given the change in the law, every farmer definitely should have condemned the behaviour, claims The Sun.",29
23,1,610.8,0,1,9,UNREL,AFTER-VP,4.870998895,7,Chrome,4.138893633,0.046719131,OLIVE,0,experimental,13,1816.8999999999999,UNREL-AFTER-VP,Win32,"Given the change in the law, every teacher definitely should have rejected the deal, suggests The Telegraph.",29
23,1,605.6,0,1,10,NONCE,AFTER-VP,3.672348826,8,Chrome,NA,NA,YURFS,0,experimental,50,1758.6,NONCE-AFTER-VP,Win32,"Given the change in the law, every comedian obviously should have considered the damage, says The Sun.",29
23,1,635.3,0,1,11,UNREL,AFTER-V,2.761427779,7,Chrome,4.205675385,0.042865261,RADAR,0,experimental,34,1206.7,UNREL-AFTER-V,Win32,"Given the change in the law, every caterer certainly should have amended the wording, claims The Times.",29
23,1,490,1,1,15,REL,AFTER-VP,4.223689768,7,Chrome,4.176312386,0.141363369,GRAPH,1,experimental,48,1873.8999999999999,REL-AFTER-VP,Win32,"Given the change in the law, every analyst obviously should have acknowledged the failing, mentions The Guardian.",29
23,1,519.2,0,1,19,REL,AFTER-VP,5.005747312,9,Chrome,4.515522967,0.125759944,BONUS,0,experimental,18,1818.1000000000001,REL-AFTER-VP,Win32,"Given the change in the law, every executive clearly should have paid the fine, suggests The Guardian.",29
23,1,651.5999999999999,1,1,20,NONCE,AFTER-V,2.794650654,7,Chrome,NA,NA,DOOPS,1,experimental,23,1457.6,NONCE-AFTER-V,Win32,"Given the change in the law, every trucker obviously should have notified the firm, suggests The Independent.",29
23,1,655.3,0,1,21,NONCE,AFTER-V,3.590390365,7,Chrome,NA,NA,NULSE,0,experimental,17,1089.6,NONCE-AFTER-V,Win32,"Given the change in the law, every butcher definitely should have retained the receipt, suggests The Independent.",29
23,1,775.8000000000001,0,1,23,UNREL,AFTER-VP,4.141850119,8,Chrome,3.39835149,0.049636608,SLANG,0,experimental,7,1973.9,UNREL-AFTER-VP,Win32,"Given the change in the law, every investor definitely should have updated the protocol, reports The Telegraph.",29
23,1,540.5,0,1,27,NONCE,AFTER-V,3.949644483,9,Chrome,NA,NA,GLOMP,0,experimental,41,1224.3,NONCE-AFTER-V,Win32,"Given the change in the law, every conductor clearly should have avoided the behaviour, mentions The Independent.",29
23,1,492.09999999999997,0,1,28,REL,AFTER-VP,5.617442386,7,Chrome,5.350430177,0.291918533,BOARD,0,experimental,42,1924.3,REL-AFTER-VP,Win32,"Given the change in the law, every company definitely should have announced the appointment, mentions The Guardian.",29
23,1,567.6,0,1,29,NONCE,AFTER-VP,4.271877839,7,Chrome,NA,NA,ROKES,0,experimental,44,1815.5,NONCE-AFTER-VP,Win32,"Given the change in the law, every soldier obviously should have raised the concern, mentions The Sun.",29
23,1,569.6999999999999,0,1,30,NONCE,AFTER-V,4.382518198,9,Chrome,NA,NA,FLERG,0,experimental,11,1317.8000000000002,NONCE-AFTER-V,Win32,"Given the change in the law, every passenger definitely should have demanded the refund, reports The Independent.",29
23,1,568.3000000000001,0,1,36,REL,AFTER-VP,4.33783738,9,Chrome,5.230293913,0.359043466,PAPER,0,experimental,30,1900.1,REL-AFTER-VP,Win32,"Given the change in the law, every publisher certainly should have defined the term, claims The Guardian.",29
23,1,582.4,1,1,37,REL,AFTER-V,2.459390987,7,Chrome,4.20061812,0.241572992,DAIRY,1,experimental,57,1349.1,REL-AFTER-V,Win32,"Given the change in the law, every milkman certainly should have involved the union, says The BBC.",29
23,1,633.6,0,1,39,NONCE,AFTER-V,3.223196377,7,Chrome,NA,NA,YULBS,0,experimental,47,1316.3,NONCE-AFTER-V,Win32,"Given the change in the law, every stylist certainly should have read the guidance, mentions The Independent.",29
23,1,534,0,1,44,UNREL,AFTER-VP,3.659160937,8,Chrome,4.273577104,0.146049347,ALARM,0,experimental,49,1783.6000000000001,UNREL-AFTER-VP,Win32,"Given the change in the law, every examiner certainly should have enforced the rule, says The Telegraph.",29
23,1,500.70000000000005,1,1,45,REL,AFTER-VP,3.927682114,9,Chrome,5.108336861,0.581022535,STAGE,1,experimental,6,2041.9,REL-AFTER-VP,Win32,"Given the change in the law, every performer obviously should have signed the petition, reports The Guardian.",29
23,1,551.1,0,1,46,UNREL,AFTER-VP,4.216284055,12,Chrome,4.938331983,0.110552167,YOUTH,0,experimental,31,1953.5,UNREL-AFTER-VP,Win32,"Given the change in the law, every photographer clearly should have cancelled the subscription, claims The Telegraph.",29
23,1,524,0,1,47,UNREL,AFTER-V,3.681799882,10,Chrome,4.022054607,-3.5711e-5,TRUNK,0,experimental,46,1190.8000000000002,UNREL-AFTER-V,Win32,"Given the change in the law, every footballer definitely should have told the truth, mentions The Times.",29
23,1,467.8,0,1,49,REL,AFTER-V,3.407217937,7,Chrome,4.147611827,0.387145282,DRAIN,0,experimental,21,1241.5,REL-AFTER-V,Win32,"Given the change in the law, every plumber definitely should have renewed the insurance, suggests The BBC.",29
23,1,590.1999999999999,0,1,51,REL,AFTER-V,3.484128918,6,Chrome,4.713931387,0.821285068,HORSE,0,experimental,15,1449.8,REL-AFTER-V,Win32,"Given the change in the law, every jockey obviously should have abandoned the practice, suggests The BBC.",29
23,1,584.8,0,1,52,UNREL,AFTER-V,3.571960851,11,Chrome,4.74479794,0.069182129,INDEX,0,experimental,28,1207.1000000000001,UNREL-AFTER-V,Win32,"Given the change in the law, every broadcaster definitely should have rectified the situation, claims The Times.",29
23,1,581.5,1,1,53,UNREL,AFTER-V,5.075778593,7,Chrome,3.413519289,0.055355864,STUMP,1,experimental,10,1165.8999999999999,UNREL-AFTER-V,Win32,"Given the change in the law, every manager obviously should have refuted the rise, reports The Times.",29
23,1,467.7,0,1,55,REL,AFTER-VP,2.954817735,7,Chrome,4.107372874,0.44493658,STAMP,0,experimental,54,1820.3,REL-AFTER-VP,Win32,"Given the change in the law, every postman obviously should have consulted the website, says The Guardian.",29
23,1,550.9,0,1,57,REL,AFTER-V,3.541556206,8,Chrome,5.026411782,0.501397476,PLANT,1,experimental,45,1066.4,REL-AFTER-V,Win32,"Given the change in the law, every gardener clearly should have verified the claim, mentions The BBC.",29
23,1,554.4,0,1,58,REL,AFTER-V,4.257983625,9,Chrome,4.604307777,0.65194005,TOWER,0,experimental,51,1056.6,REL-AFTER-V,Win32,"Given the change in the law, every architect definitely should have extended the deadline, says The BBC.",29
23,1,482.20000000000005,1,1,64,REL,AFTER-VP,2.442833304,8,Chrome,4.677271228,0.469866532,GUEST,1,experimental,60,1582.8999999999999,REL-AFTER-VP,Win32,"Given the change in the law, every hotelier clearly should have made the transition, says The Guardian.",29
23,1,731.9,0,1,65,UNREL,AFTER-V,3.651952199,6,Chrome,4.189781038,0.169582503,TRIBE,0,experimental,22,907.3,UNREL-AFTER-V,Win32,"Given the change in the law, every barber clearly should have heeded the advice, suggests The Times.",29
23,1,651,0,1,66,NONCE,AFTER-VP,4.438372257,6,Chrome,NA,NA,GELPS,0,experimental,56,1633.2,NONCE-AFTER-VP,Win32,"Given the change in the law, every singer clearly should have sued the organiser, says The Sun.",29
23,1,601.9,1,1,68,NONCE,AFTER-V,3.827345184,7,Chrome,NA,NA,NIRCH,1,experimental,53,1016.8,NONCE-AFTER-V,Win32,"Given the change in the law, every dentist certainly should have asked the question, says The Independent.",29
23,1,590.4000000000001,0,1,70,NONCE,AFTER-VP,3.485497116,5,Chrome,NA,NA,BESKS,0,experimental,26,1649.8999999999999,NONCE-AFTER-VP,Win32,"Given the change in the law, every vicar certainly should have obeyed the decision, claims The Sun.",29
23,1,531.4,0,1,72,NONCE,AFTER-V,3.583221526,11,Chrome,NA,NA,GELKS,0,experimental,35,901,NONCE-AFTER-V,Win32,"Given the change in the law, every commentator clearly should have condoned the sanction, claims The Independent.",29
23,1,485.70000000000005,0,1,76,UNREL,AFTER-VP,3.001120593,6,Chrome,3.930647709,0.092758339,TUTOR,0,experimental,43,1567.3999999999999,UNREL-AFTER-VP,Win32,"Given the change in the law, every grocer certainly should have vetoed the proposal, mentions The Telegraph.",29
23,1,564.6999999999999,0,1,77,NONCE,AFTER-VP,3.671694735,6,Chrome,NA,NA,MAFTS,0,experimental,38,1567.3,NONCE-AFTER-VP,Win32,"Given the change in the law, every sailor definitely should have known the risk, mentions The Sun.",29
23,1,685.9,0,1,80,NONCE,AFTER-VP,3.603458685,5,Chrome,NA,NA,PIVED,0,experimental,8,1484.1,NONCE-AFTER-VP,Win32,"Given the change in the law, every boxer clearly should have informed the association, reports The Sun.",29
23,1,677.2,0,1,81,UNREL,AFTER-V,4.510372539,8,Chrome,3.930373842,0.410938427,BERRY,0,experimental,58,1050.2,UNREL-AFTER-V,Win32,"Given the change in the law, every producer obviously should have addressed the inequality, says The Times.",29
23,1,466.5,0,1,82,REL,AFTER-VP,4.460251055,8,Chrome,5.302678942,0.365606156,STAFF,0,experimental,12,1217.5,REL-AFTER-VP,Win32,"Given the change in the law, every employer clearly should have borne the brunt, reports The Guardian.",29
23,1,531.3,0,1,84,REL,AFTER-V,4.042783642,7,Chrome,4.255257406,0.647438362,BRICK,0,experimental,9,684.3000000000001,REL-AFTER-V,Win32,"Given the change in the law, every builder certainly should have filed the report, reports The BBC.",29
23,1,482.9,0,1,86,UNREL,AFTER-VP,3.499480888,9,Chrome,3.900709192,0.110577655,SALON,0,experimental,37,1500.3999999999999,UNREL-AFTER-VP,Win32,"Given the change in the law, every biologist clearly should have replaced the equipment, mentions The Telegraph.",29
23,1,790,0,1,87,UNREL,AFTER-VP,3.570916411,9,Chrome,3.990911755,0.039438298,BRIDE,0,experimental,55,1567.3999999999999,UNREL-AFTER-VP,Win32,"Given the change in the law, every physicist definitely should have interrupted the meeting, says The Telegraph.",29
23,1,644.4,0,1,89,NONCE,AFTER-V,3.316655402,8,Chrome,NA,NA,DIRPS,0,experimental,5,883.8000000000001,NONCE-AFTER-V,Win32,"Given the change in the law, every importer certainly should have returned the paperwork, reports The Independent.",29
23,1,500.49999999999994,0,1,90,REL,AFTER-V,5.294762043,8,Chrome,5.588746199,0.120705124,POWER,0,experimental,3,833.6,REL-AFTER-V,Win32,"Given the change in the law, every director definitely should have reconsidered the offer, reports The BBC.",29
23,1,605.4000000000001,1,1,91,NONCE,AFTER-VP,3.331052745,7,Chrome,NA,NA,DWERT,1,experimental,14,1184,NONCE-AFTER-VP,Win32,"Given the change in the law, every midwife clearly should have taken the initiative, suggests The Sun.",29
23,1,566.2,0,1,100,NONCE,AFTER-V,3.563555912,8,Chrome,NA,NA,NERNS,0,experimental,59,1134.6000000000001,NONCE-AFTER-V,Win32,"Given the change in the law, every commuter definitely should have reported the matter, says The Independent.",29
23,1,678.5,1,1,103,UNREL,AFTER-VP,4.054597373,7,Chrome,3.463204461,0.239131041,CADET,1,experimental,1,1700.7,UNREL-AFTER-VP,Win32,"Given the change in the law, every surgeon certainly should have undertaken the training, reports The Telegraph.",29
23,1,599.5,1,1,105,REL,AFTER-V,4.528661332,8,Chrome,4.773777517,0.358177388,STEEL,1,experimental,33,967.5,REL-AFTER-V,Win32,"Given the change in the law, every engineer obviously should have forseen the issue, claims The BBC.",29
23,1,499.2,0,1,109,REL,AFTER-VP,4.78505379,8,Chrome,4.668647528,0.229238232,ESSAY,0,experimental,24,1733.8,REL-AFTER-VP,Win32,"Given the change in the law, every graduate certainly should have contacted the council, suggests The Guardian.",29
23,1,551,0,1,110,UNREL,AFTER-V,3.734240866,10,Chrome,3.567262547,0.101478916,STUNT,0,experimental,4,1133.8999999999999,UNREL-AFTER-V,Win32,"Given the change in the law, every accountant clearly should have disclosed the information, reports The Times.",29
23,1,555.5,0,1,111,UNREL,AFTER-V,3.087558969,8,Chrome,3.929769388,0.095724535,SHARK,0,experimental,16,1250.8999999999999,UNREL-AFTER-V,Win32,"Given the change in the law, every motorist certainly should have received the letter, suggests The Times.",29
23,1,477.8,0,1,113,REL,AFTER-V,3.784228166,8,Chrome,4.550270351,0.656811439,WHEEL,0,experimental,39,1117.6,REL-AFTER-V,Win32,"Given the change in the law, every mechanic certainly should have destroyed the data, mentions The BBC.",29
23,1,534.5999999999999,0,1,116,UNREL,AFTER-VP,3.496627781,10,Chrome,4.453364025,0.066770659,PIANO,0,experimental,19,1517.1,UNREL-AFTER-VP,Win32,"Given the change in the law, every advertiser obviously should have accepted the blame, suggests The Telegraph.",29
23,1,514.8000000000001,0,1,117,UNREL,AFTER-V,3.296803811,9,Chrome,3.689125491,0.137191468,BASIL,1,experimental,40,951.3000000000001,UNREL-AFTER-V,Win32,"Given the change in the law, every informant obviously should have examined the contract, mentions The Times.",29
23,1,713.7,1,1,118,NONCE,AFTER-VP,4.166816978,8,Chrome,NA,NA,BRURL,1,experimental,20,1201.1000000000001,NONCE-AFTER-VP,Win32,"Given the change in the law, every activist certainly should have claimed the compensation, suggests The Sun.",29
23,1,568.8,0,1,120,UNREL,AFTER-V,3.506495478,6,Chrome,4.416076472,0.282091996,GLOBE,0,experimental,52,983.8,UNREL-AFTER-V,Win32,"Given the change in the law, every brewer clearly should have warned the supplier, says The Times.",29
21,1,977.4000000000001,1,7,1,UNREL,AFTER-VP,3.827345184,7,Chrome,3.750050502,0.118541471,GOOSE,1,experimental,53,2586,UNREL-AFTER-VP,MacIntel,"Given the change in the law, every dentist certainly should have asked the question, says The Independent.",30
21,1,2231.5,0,7,2,NONCE,AFTER-V,4.257983625,9,Chrome,NA,NA,YAWKS,0,experimental,51,933.4,NONCE-AFTER-V,MacIntel,"Given the change in the law, every architect definitely should have extended the deadline, says The BBC.",30
21,1,1224.2,0,7,3,REL,AFTER-VP,3.651952199,6,Chrome,3.815537153,0.477421541,BEARD,0,experimental,22,1316.4,REL-AFTER-VP,MacIntel,"Given the change in the law, every barber clearly should have heeded the advice, suggests The Times.",30
21,1,905.4,0,7,5,REL,AFTER-V,3.659160937,8,Chrome,4.730948829,0.402394073,GRADE,0,experimental,49,783.3,REL-AFTER-V,MacIntel,"Given the change in the law, every examiner certainly should have enforced the rule, says The Telegraph.",30
21,1,1200.5,0,7,8,NONCE,AFTER-V,3.784228166,8,Chrome,NA,NA,KNARN,0,experimental,39,1367.8999999999999,NONCE-AFTER-V,MacIntel,"Given the change in the law, every mechanic certainly should have destroyed the data, mentions The BBC.",30
21,1,1549.7,0,7,9,NONCE,AFTER-V,3.407217937,7,Chrome,NA,NA,SONGE,0,experimental,21,1234.3,NONCE-AFTER-V,MacIntel,"Given the change in the law, every plumber definitely should have renewed the insurance, suggests The BBC.",30
21,1,1049.6000000000001,0,7,10,REL,AFTER-V,3.001120593,6,Chrome,4.68106214,0.276487326,FRUIT,0,experimental,43,851,REL-AFTER-V,MacIntel,"Given the change in the law, every grocer certainly should have vetoed the proposal, mentions The Telegraph.",30
21,1,1187.5,0,7,11,NONCE,AFTER-VP,5.005747312,9,Chrome,NA,NA,GLARM,0,experimental,18,1817.9,NONCE-AFTER-VP,MacIntel,"Given the change in the law, every executive clearly should have paid the fine, suggests The Guardian.",30
21,1,1474.1,0,7,13,REL,AFTER-VP,3.681799882,10,Chrome,4.975835563,0.258602769,MATCH,0,experimental,46,2217.4,REL-AFTER-VP,MacIntel,"Given the change in the law, every footballer definitely should have told the truth, mentions The Times.",30
21,1,863.1999999999999,0,7,15,UNREL,AFTER-VP,4.382518198,9,Chrome,3.433099598,0.053885011,RHINO,0,experimental,11,1717.9,UNREL-AFTER-VP,MacIntel,"Given the change in the law, every passenger definitely should have demanded the refund, reports The Independent.",30
21,1,9648.099999999999,0,7,19,UNREL,AFTER-VP,3.223196377,7,Chrome,4.171446442,0.118019216,DRILL,0,experimental,47,3717.5,UNREL-AFTER-VP,MacIntel,"Given the change in the law, every stylist certainly should have read the guidance, mentions The Independent.",30
21,1,980.9,0,7,20,UNREL,AFTER-V,3.485497116,5,Chrome,4.06414926,0.039538417,PASTE,0,experimental,26,1084.5,UNREL-AFTER-V,MacIntel,"Given the change in the law, every vicar certainly should have obeyed the decision, claims The Sun.",30
21,1,717.7,0,7,25,NONCE,AFTER-V,5.294762043,8,Chrome,NA,NA,GLUSK,0,experimental,3,1767.3000000000002,NONCE-AFTER-V,MacIntel,"Given the change in the law, every director definitely should have reconsidered the offer, reports The BBC.",30
21,1,2270.2,1,7,26,NONCE,AFTER-VP,2.442833304,8,Chrome,NA,NA,CLEAP,1,experimental,60,1584.7,NONCE-AFTER-VP,MacIntel,"Given the change in the law, every hotelier clearly should have made the transition, says The Guardian.",30
21,1,1272.1,1,7,27,UNREL,AFTER-V,4.166816978,8,Chrome,3.894766559,0.003929906,YEAST,1,experimental,20,833.9,UNREL-AFTER-V,MacIntel,"Given the change in the law, every activist certainly should have claimed the compensation, suggests The Sun.",30
21,1,1585.1,0,7,33,UNREL,AFTER-V,4.271877839,7,Chrome,5.173113896,0.091154285,TABLE,0,experimental,44,1099.6,UNREL-AFTER-V,MacIntel,"Given the change in the law, every soldier obviously should have raised the concern, mentions The Sun.",30
